sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"test.ix[bad_index, 'kitch_sq']","test.loc[bad_index, 'kitch_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, 'full_sq']","train.loc[bad_index, 'full_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"test.ix[bad_index, 'full_sq']","test.loc[bad_index, 'full_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, ['life_sq', 'full_sq']]","train.loc[bad_index, ['life_sq', 'full_sq']]",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, 'build_year']","train.loc[bad_index, 'build_year']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"test.ix[bad_index, 'build_year']","test.loc[bad_index, 'build_year']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, 'num_room']","train.loc[bad_index, 'num_room']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"test.ix[bad_index, 'num_room']","test.loc[bad_index, 'num_room']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, 'num_room']","train.loc[bad_index, 'num_room']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"test.ix[bad_index, 'num_room']","test.loc[bad_index, 'num_room']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, ['max_floor', 'floor']]","train.loc[bad_index, ['max_floor', 'floor']]",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, 'floor']","train.loc[bad_index, 'floor']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, 'max_floor']","train.loc[bad_index, 'max_floor']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"test.ix[bad_index, 'max_floor']","test.loc[bad_index, 'max_floor']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, 'max_floor']","train.loc[bad_index, 'max_floor']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"test.ix[bad_index, 'max_floor']","test.loc[bad_index, 'max_floor']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, 'floor']","train.loc[bad_index, 'floor']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.read_csv\source3517,"train.ix[bad_index, 'state']","train.loc[bad_index, 'state']",pd.DataFrame.ix,pd.DataFrame.loc
titanic,D:\crw_data\pd.concat\source495,s.query('(Pclass == 1 or Pclass == 2) and Sex == 'female),"s.loc[s.Pclass.isin([1, 2]) & (s.Sex =='female')]",pd.DataFrame.query,pd.DataFrame.loc
titanic,D:\crw_data\pd.concat\source495,s.query('Pclass == 3 and Sex == 'female' and (Embarked == 'C' or Embarked == 'Q')'),"s.loc[(s.Pclass == 3) & (s.Sex == 'female') & (s.Embarked.isin(['C','Q']))]",pd.DataFrame.query,pd.DataFrame.loc
titanic,D:\crw_data\pd.concat\source495, s.query('Pclass == 3 and Sex == 'male' and Embarked == 'C' and Family > 0'), s.loc[(s.Pclass == 3 )&( s.Sex == 'male') &(s.Embarked == 'C') &( s.Family > 0)],pd.DataFrame.query,pd.DataFrame.loc
talkingdata-mobile-user-demographics,D:\crw_data\np.arange\source204,"np.c_[xx.ravel(), yy.ravel()]"," np.hstack([xx.ravel().reshape(len(xx.ravel()),1), yy.ravel().reshape(len(yy.ravel()),1)])",np.c_,np.hstack
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'life_sq']","train.loc[bad_index, 'life_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[equal_index, 'full_sq']","test.loc[equal_index, 'full_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, 'life_sq']","test.loc[bad_index, 'life_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'life_sq']","train.loc[bad_index, 'life_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, 'life_sq']","test.loc[bad_index, 'life_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'full_sq']","train.loc[bad_index, 'full_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, 'full_sq']","test.loc[bad_index, 'full_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[kitch_is_build_year, 'build_year']","train.loc[kitch_is_build_year, 'build_year']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'kitch_sq']","train.loc[bad_index, 'kitch_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, 'kitch_sq']","test.loc[bad_index, 'kitch_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'kitch_sq']","train.loc[bad_index, 'kitch_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, 'kitch_sq']","test.loc[bad_index, 'kitch_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'full_sq']","train.loc[bad_index, 'full_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, 'full_sq']","test.loc[bad_index, 'full_sq']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, ['life_sq', 'full_sq']]","train.loc[bad_index, ['life_sq', 'full_sq']]",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, ['life_sq', 'full_sq']]","test.loc[bad_index, ['life_sq', 'full_sq']]",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'build_year']","train.loc[bad_index, 'build_year']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, 'build_year']","test.loc[bad_index, 'build_year']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'num_room']","train.loc[bad_index, 'num_room']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, 'num_room']","test.loc[bad_index, 'num_room']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"test.ix[bad_index, 'max_floor']","test.loc[bad_index, 'max_floor']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'floor']","train.loc[bad_index, 'floor']",pd.DataFrame.ix,pd.DataFrame.loc
sberbank-russian-housing-market,D:\crw_data\pd.concat\source294,"train.ix[bad_index, 'state']","train.loc[bad_index, 'state']",pd.DataFrame.ix,pd.DataFrame.loc
caterpillar-tube-pricing,D:\crw_data\df.apply\source25,np.array(train_values),np.concatenate([train_values]),np.array,np.concatenate
titanic,D:\crw_data\pd.concat\source571,all_datas.ix[891:],all_datas.iloc[891:],pd.DataFrame.ix,pd.DataFrame.iloc
titanic,D:\crw_data\pd.concat\source571,all_datas['FamilySize'].map(lambda s: 1 if 5 <= s else 0),"np.where( 5 <= all_datas['FamilySize'] , 1 ,0)",pd.Series.map,np.where
shelter-animal-outcomes,D:\crw_data\pd.concat\source631,"tmp.loc[:, ([c for c in range(nBreedsMax)])]","tmp.ix[:, ([c for c in range(nBreedsMax)])]",pd.DataFrame.loc,pd.DataFrame.ix
prudential-life-insurance-assessment,D:\crw_data\np.array\source336,all_data.Product_Info_2.str[0],all_data.Product_Info_2.map(lambda x: x[0]),pd.Series.str,pd.Series.map
prudential-life-insurance-assessment,D:\crw_data\np.array\source336,all_data.Product_Info_2.str[1],all_data.Product_Info_2.map(lambda x: x[1]),pd.Series.str,pd.Series.map
mercedes-benz-greener-manufacturing,D:\crw_data\np.hstack\source80,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.append(np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed, axis=1)",np.hstack,np.append
mercedes-benz-greener-manufacturing,D:\crw_data\np.hstack\source80,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.concatenate((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed), axis=1)",np.hstack,np.concatenate
titanic,D:\crw_data\df.ix\source7,"np.hstack([X, bias])","np.append(X, bias, axis=1)",np.hstack,np.append
titanic,D:\crw_data\df.ix\source7,"np.hstack([X_test, bias1])","np.append(X_test, bias1, axis=1)",np.hstack,np.append
titanic,D:\crw_data\df.ix\source7,"np.hstack([Submit, Yhat])","np.append(Submit, Yhat, axis=1)",np.hstack,np.append
titanic,D:\crw_data\df.ix\source7,"np.hstack([X, bias])","np.concatenate([X, bias], axis=1)",np.hstack,np.concatenate
titanic,D:\crw_data\df.ix\source7,"np.hstack([X_test, bias1])","np.concatenate([X_test, bias1], axis=1)",np.hstack,np.concatenate
titanic,D:\crw_data\df.ix\source7,"np.hstack([Submit, Yhat])","np.concatenate([Submit, Yhat], axis=1)",np.hstack,np.concatenate
titanic,D:\crw_data\df.ix\source7,"np.ones((100, 1))","np.empty((100, 1)); r2.fill(1)",np.ones,np.empty
titanic,D:\crw_data\df.ix\source7,"np.vstack([X_train, X_class1])","np.column_stack((X_train.T, X_class1.T)).T",np.vstack,np.column_stack
titanic,D:\crw_data\df.ix\source7,"np.vstack([Y_train, Y_class1])","np.column_stack((Y_train.T, Y_class1.T)).T",np.vstack,np.column_stack
titanic,D:\crw_data\df.ix\source7,"np.vstack([X_train, X_class1])","np.concatenate([X_train, X_class1], axis=0)",np.vstack,np.concatenate
titanic,D:\crw_data\df.ix\source7,"np.vstack([Y_train, Y_class1])","np.concatenate([Y_train, Y_class1], axis=0)",np.vstack,np.concatenate
allstate-claims-severity,D:\crw_data\np.array\source765,np.array(list(zip(*sorted(val.items())))),np.concatenate([list(zip(*sorted(val.items())))]),np.array,np.concatenate
digit-recognizer,D:\crw_data\np.arange\source129,theta2.dot(a2),"np.tensordot(theta2,a2,axes=1)",np.ndarray.dot,np.tensordot
digit-recognizer,D:\crw_data\np.arange\source129,theta1.dot(a1.T),"np.tensordot(theta1,a1.T,axes=1)",np.ndarray.dot,np.tensordot
digit-recognizer,D:\crw_data\np.arange\source129,s2.dot(a1),"np.tensordot(s2,a1,axes=1)",np.ndarray.dot,np.tensordot
digit-recognizer,D:\crw_data\np.arange\source129,"np.ones((np.size(y), nlabels))","np.empty((np.size(y), nlabels)); r2.fill(1)",np.ones,np.empty
house-prices-advanced-regression-techniques,D:\crw_data\np.array\source422,np.ones(np.shape(trainX)[0]),np.empty(np.shape(trainX)[0]); r2.fill(1),np.ones,np.empty
digit-recognizer,D:\crw_data\pd.read_csv\source4134,"train.ix[:, (0)]","train.iloc[:, (0)]",pd.DataFrame.ix,pd.DataFrame.iloc
otto-group-product-classification-challenge,D:\crw_data\np.arange\source57,"data.ix[:, 1:-1]","data.iloc[:, 1:-1]",pd.DataFrame.ix,pd.DataFrame.iloc
otto-group-product-classification-challenge,D:\crw_data\np.arange\source57,"data.ix[:, (-1)]","data.iloc[:, (-1)]",pd.DataFrame.ix,pd.DataFrame.iloc
digit-recognizer,D:\crw_data\np.array\source671,np.array(train),np.concatenate([train]),np.array,np.concatenate
instacart-market-basket-analysis,D:\crw_data\pd.read_csv\source3779,"orders_all.loc[orders_all['order_number'] > 3, 'n_3']","orders_all.ix[orders_all['order_number'] > 3, 'n_3']",pd.DataFrame.loc,pd.DataFrame.ix
digit-recognizer,D:\crw_data\np.argmax\source93,"train_x.ix[:, (0)]","train_x.iloc[:, (0)]",pd.DataFrame.ix,pd.DataFrame.iloc
house-prices-advanced-regression-techniques,D:\crw_data\df.apply\source40,"df_train.ix[:, (df_train.columns != 'SalePrice')]","df_train.loc[:, (df_train.columns != 'SalePrice')]",pd.DataFrame.ix,pd.DataFrame.loc
house-prices-advanced-regression-techniques,D:\crw_data\df.apply\source41,"df_train.ix[:, (df_train.columns != 'SalePrice')]","df_train.loc[:, (df_train.columns != 'SalePrice')]",pd.DataFrame.ix,pd.DataFrame.loc
grupo-bimbo-inventory-demand,D:\crw_data\df.apply\source57,"df_Train.loc[:, (['Cliente_ID', 'Demanda_uni_equil'])]","df_Train.ix[:, (['Cliente_ID', 'Demanda_uni_equil'])]",pd.DataFrame.loc,pd.DataFrame.ix
digit-recognizer,D:\crw_data\np.argsort\source78,np.nonzero([(i == y) for i in y_train]),np.where([(i == y) for i in y_train]),np.nonzero,np.where
digit-recognizer,D:\crw_data\np.argmax\source110,"np.dot(w, activation)","np.einsum('ij,jm->im',w, activation)",np.dot,np.einsum
allstate-claims-severity,D:\crw_data\np.hstack\source53,"np.hstack((catData.T, df[cols[117:nFeat - 1]].as_matrix()))","np.append(catData.T, df[cols[117:nFeat - 1]].as_matrix(), axis=1)",np.hstack,np.append
expedia-hotel-recommendations,D:\crw_data\df.ix\source4,"df.ix[:, ('srch_adults_cnt')]","df.loc[:, ('srch_adults_cnt')]",pd.DataFrame.ix,pd.DataFrame.loc
expedia-hotel-recommendations,D:\crw_data\df.ix\source4,"df.ix[:, ('srch_destination_id')]","df.loc[:, ('srch_destination_id')]",pd.DataFrame.ix,pd.DataFrame.loc
expedia-hotel-recommendations,D:\crw_data\df.ix\source4,"df.ix[:, ('srch_ci')]","df.loc[:, ('srch_ci')]",pd.DataFrame.ix,pd.DataFrame.loc
expedia-hotel-recommendations,D:\crw_data\df.ix\source4,"df.ix[:, ('srch_co')]","df.loc[:, ('srch_co')]",pd.DataFrame.ix,pd.DataFrame.loc
home-credit-default-risk,D:\crw_data\np.zeros\source183,"alldata.loc[(alldata.is_test), :]","alldata.ix[(alldata.is_test), :]",pd.DataFrame.loc,pd.DataFrame.ix
home-credit-default-risk,D:\crw_data\df.loc\source217,"alldata.loc[:, (col)]","alldata.ix[:, (col)]",pd.DataFrame.loc,pd.DataFrame.ix
pubg-finish-placement-prediction,D:\crw_data\np.dot\source17,np.sum(eig_val),(eig_val).sum(),np.sum,np.ndarray.sum
bosch-production-line-performance,D:\crw_data\np.where\source91,np.where(clf.feature_importances_ > 0),np.nonzero(clf.feature_importances_ > 0),np.where,np.nonzero
house-prices-advanced-regression-techniques,D:\crw_data\pd.concat\source405,"training_data.loc[:, 'MSSubClass':'SaleCondition']","training_data.ix[:, 'MSSubClass':'SaleCondition']",pd.DataFrame.loc,pd.DataFrame.ix
porto-seguro-safe-driver-prediction,D:\crw_data\np.arange\source102,"np.c_[actual, pred, np.arange(len(actual))]","np.hstack([actual.reshape(len(actual),1),pred.reshape(len(pred),1),np.arange(len(actual)).reshape(len(actual),1)])",np.c_,np.hstack
PLAsTiCC-2018,D:\crw_data\df.iloc\source65,np.sum(b_s),"np.einsum('i->',b_s)",np.sum,np.einsum
PLAsTiCC-2018,D:\crw_data\df.iloc\source65,np.sum(a_s),"np.einsum('i->',a_s)",np.sum,np.einsum
PLAsTiCC-2018,D:\crw_data\df.iloc\source65,np.sum(a_s),"np.einsum('i->',a_s)",np.sum,np.einsum
PLAsTiCC-2018,D:\crw_data\df.iloc\source65,np.sum(b_s),(b_s).sum(),np.sum,np.ndarray.sum
PLAsTiCC-2018,D:\crw_data\df.iloc\source65,np.sum(b_s),(b_s).sum(),np.sum,np.ndarray.sum
PLAsTiCC-2018,D:\crw_data\df.iloc\source65,np.sum(b_s),(b_s).sum(),np.sum,np.ndarray.sum
PLAsTiCC-2018,D:\crw_data\df.iloc\source65,np.sum(b_s),(b_s).sum(),np.sum,np.ndarray.sum
PLAsTiCC-2018,D:\crw_data\df.iloc\source65,"np.zeros((len(df), np.unique(y).shape[0]))","np.empty((len(df), np.unique(y).shape[0])); r2[:]= 0",np.zeros,np.empty
PLAsTiCC-2018,D:\crw_data\df.loc\source2,"np.sum(y_ohe.values * y_p_log, axis=0)","np.einsum('ij->j',y_ohe.values * y_p_log)",np.sum,np.einsum
titanic,D:\crw_data\np.ones\source38,"np.ones((m, n + 1))","np.empty((m, n + 1)); r2.fill(1)",np.ones,np.empty
titanic,D:\crw_data\pd.read_csv\source1281,"X_test.loc[:, (['Fare'])]","X_test.ix[:, (['Fare'])]",pd.DataFrame.loc,pd.DataFrame.ix
sf-crime,D:\crw_data\np.array\source892,"address_features.ix[:, :]","address_features.loc[:, :]",pd.DataFrame.ix,pd.DataFrame.loc
sf-crime,D:\crw_data\np.array\source892,"dummy_ranks_DAY.ix[:, :]","dummy_ranks_DAY.loc[:, :]",pd.DataFrame.ix,pd.DataFrame.loc
sf-crime,D:\crw_data\np.array\source892,"dummy_ranks_PD.ix[:, :]","dummy_ranks_PD.loc[:, :]",pd.DataFrame.ix,pd.DataFrame.loc
jigsaw-toxic-comment-classification-challenge,D:\crw_data\pd.concat\source171,"predTest.ix[:, ('id')]","predTest.loc[:, ('id')]",pd.DataFrame.ix,pd.DataFrame.loc
jigsaw-toxic-comment-classification-challenge,D:\crw_data\pd.concat\source171,"predValid.ix[:, (col)]","predValid.loc[:, (col)]",pd.DataFrame.ix,pd.DataFrame.loc
jigsaw-toxic-comment-classification-challenge,D:\crw_data\pd.concat\source171,"predTest.ix[:, (col)]","predTest.loc[:, (col)]",pd.DataFrame.ix,pd.DataFrame.loc
jigsaw-toxic-comment-classification-challenge,D:\crw_data\pd.concat\source249,"predTest.ix[:, ('id')]","predTest.loc[:, ('id')]",pd.DataFrame.ix,pd.DataFrame.loc
jigsaw-toxic-comment-classification-challenge,D:\crw_data\pd.concat\source249,"predValid.ix[:, (col)]","predValid.loc[:, (col)]",pd.DataFrame.ix,pd.DataFrame.loc
jigsaw-toxic-comment-classification-challenge,D:\crw_data\pd.concat\source249,"predTest.ix[:, (col)]","predTest.loc[:, (col)]",pd.DataFrame.ix,pd.DataFrame.loc
facebook-v-predicting-check-ins,D:\crw_data\df.loc\source265,np.vstack(preds_list),"np.concatenate(preds_list, axis=0)",np.vstack,np.concatenate
titanic,D:\crw_data\pd.concat\source114,"df_combo.loc[:, (['Cabin'])]","df_combo.ix[:, (['Cabin'])]",pd.DataFrame.loc,pd.DataFrame.ix
titanic,D:\crw_data\pd.concat\source114,"df_combo.loc[mask_Age, ['Title', 'Sex', 'Pclass']]","df_combo.ix[mask_Age, ['Title', 'Sex', 'Pclass']]",pd.DataFrame.loc,pd.DataFrame.ix
recruit-restaurant-visitor-forecasting,D:\crw_data\df.iloc\source62,np.sum(pr * weight),"np.einsum('i->',pr * weight)",np.sum,np.einsum
digit-recognizer,D:\crw_data\np.append\source28,"train.ix[:, 'label':'label']","train.loc[:, 'label':'label']",pd.DataFrame.ix,pd.DataFrame.loc
santander-value-prediction-challenge,D:\crw_data\df.loc\source10,"df.loc[(testdex), :]","df.ix[(testdex), :]",pd.DataFrame.loc,pd.DataFrame.ix
santander-value-prediction-challenge,D:\crw_data\df.loc\source10,"df.loc[traindex, vocab]","df.ix[traindex, vocab]",pd.DataFrame.loc,pd.DataFrame.ix
santander-value-prediction-challenge,D:\crw_data\df.loc\source10,train.ix[trn_idx],train.loc[trn_idx],pd.DataFrame.ix,pd.DataFrame.loc
santander-value-prediction-challenge,D:\crw_data\df.loc\source10,train.ix[val_idx],train.loc[val_idx],pd.DataFrame.ix,pd.DataFrame.loc
home-credit-default-risk,D:\crw_data\df.loc\source195,"credit_card_df.loc[most_recent_index, cat_feats]","credit_card_df.ix[most_recent_index, cat_feats]",pd.DataFrame.loc,pd.DataFrame.ix
home-credit-default-risk,D:\crw_data\df.loc\source195,"bureau_balance_df.loc[(most_recent_index), :]","bureau_balance_df.ix[(most_recent_index), :]",pd.DataFrame.loc,pd.DataFrame.ix
home-credit-default-risk,D:\crw_data\df.loc\source195,"pos_cash_df.loc[most_recent_index, cat_feats]","pos_cash_df.ix[most_recent_index, cat_feats]",pd.DataFrame.loc,pd.DataFrame.ix
digit-recognizer,D:\crw_data\np.array\source560,"data_file.ix[:, 1:]","data_file.iloc[:, 1:]",pd.DataFrame.ix,pd.DataFrame.iloc
flavours-of-physics,D:\crw_data\df.iloc\source23,"df.loc[:, (['DOCAone', 'DOCAtwo', 'DOCAthree'])]","df.ix[:, (['DOCAone', 'DOCAtwo', 'DOCAthree'])]",pd.DataFrame.loc,pd.DataFrame.ix
flavours-of-physics,D:\crw_data\df.iloc\source23,"df.loc[:, (['p0_IsoBDT', 'p1_IsoBDT', 'p2_IsoBDT'])]","df.ix[:, (['p0_IsoBDT', 'p1_IsoBDT', 'p2_IsoBDT'])]",pd.DataFrame.loc,pd.DataFrame.ix
facebook-v-predicting-check-ins,D:\crw_data\np.arange\source339,np.where(d > g.th),np.nonzero(d > g.th),np.where,np.nonzero
facebook-v-predicting-check-ins,D:\crw_data\np.arange\source339,np.where(d > g.th),np.nonzero(d > g.th),np.where,np.nonzero
facebook-v-predicting-check-ins,D:\crw_data\np.arange\source339,np.where(d > g.th),np.nonzero(d > g.th),np.where,np.nonzero
facebook-v-predicting-check-ins,D:\crw_data\np.arange\source339,np.where(d > g.th),np.nonzero(d > g.th),np.where,np.nonzero
titanic,D:\crw_data\pd.concat\source596,"full.loc[[61, 829], 'Embarked']","full.ix[[61, 829], 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
titanic,D:\crw_data\np.where\source89,np.where(bb['Embarked'] != train_df['Embarked']),np.nonzero(bb['Embarked'] != train_df['Embarked']),np.where,np.nonzero
new-york-city-taxi-fare-prediction,D:\crw_data\np.abs\source17,np.where(closest_pickup != closest_dropoff),np.nonzero(closest_pickup != closest_dropoff),np.where,np.nonzero
liberty-mutual-group-property-inspection-prediction,D:\crw_data\np.array\source570,"np.hstack((x_num_data, vec_x_cat_data))","np.append(x_num_data, vec_x_cat_data, axis=1)",np.hstack,np.append
liberty-mutual-group-property-inspection-prediction,D:\crw_data\np.array\source570,"np.hstack((x_num_data, vec_x_cat_data))","np.concatenate((x_num_data, vec_x_cat_data), axis=1)",np.hstack,np.concatenate
liberty-mutual-group-property-inspection-prediction,D:\crw_data\np.array\source1182,"np.hstack((x_num_test, vec_x_cat_test))","np.concatenate((x_num_test, vec_x_cat_test), axis=1)",np.hstack,np.concatenate
liberty-mutual-group-property-inspection-prediction,D:\crw_data\np.array\source564,"np.hstack((x_num_data, vec_x_cat_data))","np.append(x_num_data, vec_x_cat_data, axis=1)",np.hstack,np.append
liberty-mutual-group-property-inspection-prediction,D:\crw_data\np.array\source564,"np.hstack((x_num_test, vec_x_cat_test))","np.concatenate((x_num_test, vec_x_cat_test), axis=1)",np.hstack,np.concatenate
web-traffic-time-series-forecasting,D:\crw_data\np.arange\source13,np.where(Visits < 1),np.nonzero(Visits < 1),np.where,np.nonzero
rossmann-store-sales,D:\crw_data\np.arange\source306,"np.ones(shape=(nsamples, 1))","np.empty(shape=(nsamples, 1)); r2.fill(1)",np.ones,np.empty
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'Aggressive', 'Aggressive']","train.loc[train.OutcomeSubtype == 'Aggressive', 'Aggressive']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'At Vet', 'At Vet']","train.loc[train.OutcomeSubtype == 'At Vet', 'At Vet']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'Barn', 'Barn']","train.loc[train.OutcomeSubtype == 'Barn', 'Barn']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'Behavior', 'Behavior']","train.loc[train.OutcomeSubtype == 'Behavior', 'Behavior']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'Court/Investigation', 'Court/Investigation']","train.loc[train.OutcomeSubtype == 'Court/Investigation', 'Court/Investigation']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'Enroute', 'Enroute']","train.loc[train.OutcomeSubtype == 'Enroute', 'Enroute']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'Foster', 'Foster']","train.loc[train.OutcomeSubtype == 'Foster', 'Foster']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'In Foster', 'In Foster']","train.loc[train.OutcomeSubtype == 'In Foster', 'In Foster']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'In Kennel', 'In Kennel']","train.loc[train.OutcomeSubtype == 'In Kennel', 'In Kennel']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'In Surgery', 'In Surgery']","train.loc[train.OutcomeSubtype == 'In Surgery', 'In Surgery']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'Medical', 'Medical']","train.loc[train.OutcomeSubtype == 'Medical', 'Medical']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'Offsite', 'Offsite']","train.loc[train.OutcomeSubtype == 'Offsite', 'Offsite']",pd.DataFrame.ix,pd.DataFrame.loc
shelter-animal-outcomes,D:\crw_data\pd.read_csv\source2226,"train.ix[train.OutcomeSubtype == 'Partner', 'Partner']","train.loc[train.OutcomeSubtype == 'Partner', 'Partner']",pd.DataFrame.ix,pd.DataFrame.loc
